date,open,high,low,close,diff,volume
2017-11-15,103975.0,103975.0,103965.0,103965.0,0.0,617433.0
2017-11-16,103970.0,103980.0,103970.0,103980.0,15.0,2585.0
2017-11-17,103975.0,103980.0,103975.0,103980.0,0.0,3633.0
2017-11-20,103975.0,103985.0,103975.0,103975.0,5.0,32858.0
2017-11-21,103990.0,103990.0,103975.0,103990.0,15.0,4517.0
2017-11-22,103995.0,103995.0,103985.0,103995.0,5.0,42778.0
2017-11-23,104010.0,104010.0,104000.0,104005.0,10.0,1569.0
2017-11-24,104005.0,104005.0,104005.0,104005.0,0.0,10.0
2017-11-27,104010.0,104010.0,104000.0,104010.0,5.0,15504.0
2017-11-28,104005.0,104015.0,104005.0,104010.0,0.0,1602902.0
2017-11-29,104025.0,104025.0,104015.0,104025.0,15.0,1295750.0
2017-11-30,104025.0,104040.0,104025.0,104030.0,5.0,673267.0
2017-12-01,104045.0,104045.0,104035.0,104035.0,5.0,102519.0
2017-12-04,104040.0,104050.0,104040.0,104050.0,15.0,16679.0
2017-12-05,104055.0,104055.0,104045.0,104055.0,5.0,14976.0
2017-12-06,104060.0,104060.0,104045.0,104045.0,10.0,251719.0
2017-12-07,104065.0,104075.0,104065.0,104065.0,20.0,153075.0
2017-12-08,104085.0,104085.0,104075.0,104075.0,10.0,200315.0
2017-12-11,104045.0,104090.0,104045.0,104080.0,5.0,275389.0
2017-12-12,104055.0,104100.0,104055.0,104090.0,10.0,321312.0
2017-12-13,104095.0,104105.0,104095.0,104095.0,5.0,194343.0
2017-12-14,104105.0,104115.0,104105.0,104105.0,10.0,300507.0
2017-12-15,104120.0,104120.0,104110.0,104110.0,5.0,226109.0
2017-12-18,104115.0,104125.0,104115.0,104120.0,10.0,168379.0
2017-12-19,104120.0,104125.0,104115.0,104115.0,5.0,619968.0
2017-12-20,104130.0,104130.0,104120.0,104130.0,15.0,419669.0
2017-12-21,104150.0,104150.0,104145.0,104145.0,15.0,471385.0
2017-12-22,104150.0,104150.0,104135.0,104135.0,10.0,600909.0
2017-12-26,104150.0,104150.0,104140.0,104150.0,15.0,526592.0
2017-12-27,102855.0,102860.0,102850.0,102850.0,10.0,567460.0
2017-12-28,102855.0,102865.0,102855.0,102865.0,15.0,702089.0
2018-01-02,102865.0,102880.0,102865.0,102875.0,10.0,150373.0
2018-01-03,102890.0,102895.0,102885.0,102890.0,15.0,42621.0
2018-01-04,102870.0,102870.0,102865.0,102870.0,20.0,2958.0
2018-01-05,102910.0,102915.0,102910.0,102915.0,45.0,12010.0
2018-01-08,102930.0,102930.0,102915.0,102920.0,5.0,8154.0
2018-01-09,102935.0,102935.0,102925.0,102935.0,15.0,16.0
2018-01-10,102930.0,102940.0,102930.0,102940.0,5.0,165163.0
2018-01-11,102955.0,102955.0,102945.0,102955.0,15.0,294348.0
2018-01-12,102985.0,102985.0,102950.0,102960.0,5.0,150587.0
2018-01-15,102960.0,102970.0,102950.0,102960.0,0.0,129249.0
2018-01-16,102960.0,102975.0,102960.0,102965.0,5.0,261542.0
2018-01-17,102975.0,102980.0,102965.0,102980.0,15.0,177449.0
2018-01-18,102995.0,102995.0,102980.0,102995.0,15.0,434299.0
2018-01-19,102990.0,103005.0,102990.0,103000.0,5.0,109094.0
2018-01-22,103005.0,103010.0,102995.0,102995.0,5.0,23740.0
2018-01-23,103000.0,103005.0,103000.0,103000.0,5.0,749.0
2018-01-24,103005.0,103010.0,103000.0,103005.0,5.0,102001.0
2018-01-25,103015.0,103030.0,103015.0,103015.0,10.0,161339.0
2018-01-26,103020.0,103030.0,103020.0,103020.0,5.0,200651.0
2018-01-29,103030.0,103035.0,103020.0,103030.0,10.0,363098.0
2018-01-30,103025.0,103030.0,103015.0,103025.0,5.0,112338.0
2018-01-31,103025.0,103040.0,103025.0,103035.0,10.0,158609.0
2018-02-01,103050.0,103050.0,103040.0,103045.0,10.0,162539.0
2018-02-02,103050.0,103060.0,103050.0,103060.0,15.0,247620.0
2018-02-05,103065.0,103065.0,103055.0,103065.0,5.0,641.0
2018-02-06,103060.0,103070.0,103060.0,103060.0,5.0,310326.0
2018-02-07,103075.0,103080.0,103065.0,103070.0,10.0,262318.0
