date,open,high,low,close,diff,volume
2017-11-15,32065.0,32070.0,31700.0,31750.0,315.0,4001.0
2017-11-16,31750.0,31750.0,31260.0,31425.0,325.0,4377.0
2017-11-17,31440.0,31635.0,31425.0,31500.0,75.0,1961.0
2017-11-20,31155.0,31520.0,31155.0,31485.0,15.0,3470.0
2017-11-21,31590.0,31750.0,31350.0,31405.0,80.0,2483.0
2017-11-22,31950.0,31950.0,31550.0,31580.0,175.0,2684.0
2017-11-23,31580.0,31580.0,31390.0,31455.0,125.0,3926.0
2017-11-24,31545.0,31545.0,31380.0,31455.0,0.0,566.0
2017-11-27,31500.0,31630.0,31490.0,31560.0,105.0,2581.0
2017-11-28,31690.0,31690.0,31510.0,31540.0,20.0,4073.0
2017-11-29,31600.0,31780.0,31555.0,31780.0,240.0,1031.0
2017-11-30,31670.0,31670.0,30950.0,30950.0,830.0,6783.0
2017-12-01,31400.0,31400.0,31190.0,31340.0,390.0,1344.0
2017-12-04,31500.0,31500.0,31335.0,31475.0,135.0,3946.0
2017-12-05,31470.0,31470.0,30765.0,30830.0,645.0,3734.0
2017-12-06,31025.0,31035.0,30830.0,30955.0,125.0,763.0
2017-12-07,31035.0,31290.0,29470.0,31285.0,330.0,3292.0
2017-12-08,31300.0,31470.0,31300.0,31470.0,185.0,7017.0
2017-12-11,31750.0,31750.0,31315.0,31530.0,60.0,2282.0
2017-12-12,31750.0,31750.0,31530.0,31745.0,215.0,1903.0
2017-12-13,31750.0,31945.0,31610.0,31850.0,105.0,1866.0
2017-12-14,31855.0,31855.0,31525.0,31545.0,305.0,5787.0
2017-12-15,31545.0,31595.0,31545.0,31590.0,45.0,1472.0
2017-12-18,31630.0,32075.0,31630.0,32070.0,480.0,6640.0
2017-12-19,32085.0,32195.0,32020.0,32090.0,20.0,4890.0
2017-12-20,32015.0,32015.0,31855.0,31875.0,215.0,4429.0
2017-12-21,32040.0,32040.0,31525.0,31755.0,120.0,7256.0
2017-12-22,31985.0,32155.0,31665.0,31740.0,15.0,5760.0
2017-12-26,32100.0,32100.0,31555.0,31565.0,175.0,10162.0
2017-12-27,31565.0,31565.0,31300.0,31395.0,170.0,2595.0
2017-12-28,31400.0,31400.0,31295.0,31325.0,70.0,1379.0
2018-01-02,31325.0,31400.0,30880.0,30895.0,430.0,11092.0
2018-01-03,31205.0,31600.0,30955.0,31475.0,580.0,3311.0
2018-01-04,31600.0,31890.0,31600.0,31770.0,295.0,3785.0
2018-01-05,31770.0,31820.0,31600.0,31800.0,30.0,2789.0
2018-01-08,31955.0,32195.0,31955.0,32125.0,325.0,3516.0
2018-01-09,32195.0,32400.0,32195.0,32340.0,215.0,5329.0
2018-01-10,32495.0,32495.0,32320.0,32455.0,115.0,4559.0
2018-01-11,32215.0,32455.0,32215.0,32435.0,20.0,4476.0
2018-01-12,32500.0,32500.0,32255.0,32445.0,10.0,3189.0
2018-01-15,32595.0,32690.0,32530.0,32670.0,225.0,2903.0
2018-01-16,32670.0,32695.0,32645.0,32680.0,10.0,3315.0
2018-01-17,32680.0,32705.0,32450.0,32705.0,25.0,2922.0
2018-01-18,32900.0,33040.0,32850.0,33040.0,335.0,3674.0
2018-01-19,33100.0,33125.0,32870.0,32945.0,95.0,6216.0
2018-01-22,32945.0,33165.0,32930.0,33165.0,220.0,3663.0
2018-01-23,33200.0,35400.0,32815.0,33900.0,735.0,6765.0
2018-01-24,34295.0,34295.0,33710.0,33770.0,130.0,15945.0
2018-01-25,33770.0,33770.0,32900.0,33245.0,525.0,11379.0
2018-01-26,33245.0,33450.0,33245.0,33450.0,205.0,5394.0
2018-01-29,33950.0,33955.0,33800.0,33910.0,460.0,9052.0
2018-01-30,33900.0,34000.0,33600.0,33825.0,85.0,6233.0
2018-01-31,33825.0,33825.0,33250.0,33595.0,230.0,5396.0
2018-02-01,34000.0,34000.0,33595.0,33875.0,280.0,2119.0
2018-02-02,33400.0,33975.0,33400.0,33975.0,100.0,4349.0
2018-02-05,33300.0,33395.0,33115.0,33285.0,690.0,4502.0
2018-02-06,31500.0,32440.0,31385.0,32090.0,1195.0,15563.0
2018-02-07,33450.0,33450.0,32300.0,32300.0,210.0,7946.0
2018-02-08,32305.0,32560.0,32155.0,32560.0,260.0,4343.0
2018-02-09,32300.0,32300.0,29725.0,31325.0,1235.0,8587.0
2018-02-12,32435.0,32435.0,31440.0,31710.0,385.0,4019.0
2018-02-13,32785.0,32785.0,31830.0,32005.0,295.0,1982.0
2018-02-14,32975.0,32975.0,32005.0,32055.0,50.0,2058.0
2018-02-19,32400.0,32905.0,32400.0,32850.0,795.0,2459.0
2018-02-20,32845.0,32895.0,32775.0,32775.0,75.0,1813.0
2018-02-21,33050.0,33090.0,32805.0,33090.0,315.0,3464.0
2018-02-22,33090.0,33405.0,32805.0,33405.0,315.0,2784.0
2018-02-23,33400.0,33405.0,33050.0,33140.0,265.0,14678.0
2018-02-26,33395.0,33695.0,33395.0,33620.0,480.0,128020.0
2018-02-27,33995.0,34030.0,33755.0,33970.0,350.0,6643.0
