date,open,high,low,close,diff,volume
2017-11-15,101090.0,101095.0,101090.0,101090.0,5.0,36732.0
2017-11-16,101100.0,101105.0,101095.0,101095.0,5.0,41842.0
2017-11-17,101095.0,101100.0,101095.0,101100.0,5.0,8069.0
2017-11-20,101100.0,101105.0,101095.0,101105.0,5.0,15888.0
2017-11-21,101110.0,101110.0,101105.0,101110.0,5.0,9573.0
2017-11-22,101115.0,101115.0,101110.0,101110.0,0.0,6353.0
2017-11-23,101120.0,101125.0,101120.0,101120.0,10.0,26904.0
2017-11-24,101125.0,101130.0,101120.0,101130.0,10.0,42119.0
2017-11-27,101130.0,101130.0,101120.0,101130.0,0.0,29127.0
2017-11-28,101125.0,101130.0,101120.0,101125.0,5.0,20432.0
2017-11-29,101130.0,101135.0,101130.0,101130.0,5.0,31175.0
2017-11-30,101140.0,101145.0,101120.0,101135.0,5.0,7852.0
2017-12-01,101150.0,101155.0,101150.0,101155.0,20.0,10175.0
2017-12-04,101155.0,101160.0,101155.0,101160.0,5.0,6123.0
2017-12-05,101160.0,101165.0,101160.0,101165.0,5.0,3414.0
2017-12-06,101160.0,101165.0,101160.0,101165.0,0.0,3929.0
2017-12-07,101175.0,101190.0,101175.0,101190.0,25.0,8683.0
2017-12-08,101190.0,101190.0,101180.0,101185.0,5.0,7570.0
2017-12-11,101190.0,101195.0,101190.0,101195.0,10.0,7074.0
2017-12-12,101200.0,101205.0,101200.0,101200.0,5.0,13668.0
2017-12-13,101205.0,101245.0,101205.0,101210.0,10.0,23343.0
2017-12-14,101220.0,101225.0,101215.0,101215.0,5.0,5449.0
2017-12-15,101220.0,101225.0,101220.0,101225.0,10.0,2648.0
2017-12-18,101225.0,101230.0,101225.0,101230.0,5.0,8628.0
2017-12-19,101225.0,101230.0,101225.0,101225.0,5.0,6635.0
2017-12-20,101230.0,101235.0,101225.0,101225.0,0.0,26777.0
2017-12-21,101245.0,101250.0,101245.0,101245.0,20.0,17311.0
2017-12-22,101250.0,101255.0,101245.0,101250.0,5.0,3070.0
2017-12-26,101250.0,101255.0,101245.0,101245.0,5.0,39631.0
2017-12-27,100025.0,100030.0,100025.0,100025.0,25.0,19611.0
2017-12-28,100020.0,100030.0,100020.0,100030.0,5.0,16617.0
2018-01-02,100040.0,100045.0,100040.0,100045.0,15.0,21802.0
2018-01-03,100055.0,100065.0,100055.0,100055.0,10.0,25236.0
