date,open,high,low,close,diff,volume
2018-03-30,9645.0,9645.0,9580.0,9580.0,0.0,153.0
2018-04-02,9530.0,9585.0,9500.0,9505.0,75.0,34.0
2018-04-03,9410.0,9470.0,9355.0,9470.0,35.0,4.0
2018-04-04,9510.0,9510.0,9380.0,9380.0,90.0,175.0
2018-04-05,9495.0,9495.0,9495.0,9495.0,115.0,0.0
2018-04-06,9415.0,9415.0,9400.0,9400.0,95.0,4.0
2018-04-09,9440.0,9440.0,9440.0,9440.0,40.0,0.0
2018-04-10,9380.0,9380.0,9370.0,9370.0,70.0,101.0
2018-04-11,9485.0,9495.0,9485.0,9495.0,125.0,101.0
2018-04-12,9505.0,9505.0,9505.0,9505.0,10.0,0.0
2018-04-13,9530.0,9530.0,9530.0,9530.0,25.0,0.0
2018-04-16,9540.0,9540.0,9540.0,9540.0,10.0,1.0
2018-04-17,9540.0,9540.0,9540.0,9540.0,0.0,0.0
2018-04-18,9670.0,9705.0,9660.0,9690.0,150.0,1002.0
2018-04-19,9750.0,9750.0,9750.0,9750.0,60.0,0.0
2018-04-20,9640.0,9660.0,9635.0,9660.0,90.0,207.0
2018-04-23,9610.0,9610.0,9600.0,9600.0,60.0,6.0
2018-04-24,9570.0,9570.0,9540.0,9540.0,60.0,5.0
2018-04-25,9515.0,9515.0,9515.0,9515.0,25.0,1.0
2018-04-26,9660.0,9660.0,9640.0,9640.0,125.0,38.0
2018-04-27,9705.0,9705.0,9705.0,9705.0,70.0,1.0
2018-04-30,9785.0,9785.0,9725.0,9725.0,20.0,2.0
2018-05-02,9725.0,9725.0,9655.0,9655.0,70.0,14.0
2018-05-03,9655.0,9655.0,9655.0,9655.0,0.0,0.0
2018-05-04,9585.0,9585.0,9555.0,9555.0,100.0,12.0
2018-05-08,9540.0,9540.0,9525.0,9525.0,30.0,400.0
2018-05-09,9425.0,9425.0,9425.0,9425.0,100.0,1.0
2018-05-10,9515.0,9515.0,9515.0,9515.0,90.0,1.0
2018-05-11,9580.0,9580.0,9580.0,9580.0,65.0,1.0
2018-05-14,9515.0,9520.0,9515.0,9520.0,60.0,15.0
2018-05-15,9460.0,9460.0,9460.0,9460.0,60.0,50.0
2018-05-16,9465.0,9465.0,9465.0,9465.0,5.0,0.0
2018-05-17,9470.0,9470.0,9470.0,9470.0,5.0,54.0
2018-05-18,9450.0,9480.0,9450.0,9480.0,10.0,7.0
2018-05-21,9430.0,9515.0,9430.0,9515.0,35.0,18.0
2018-05-23,9600.0,9600.0,9600.0,9600.0,85.0,10.0
2018-05-24,9600.0,9605.0,9595.0,9605.0,5.0,39.0
2018-05-25,9660.0,9660.0,9660.0,9660.0,55.0,20.0
2018-05-28,9620.0,9620.0,9620.0,9620.0,40.0,0.0
2018-05-29,9525.0,9535.0,9520.0,9530.0,90.0,5.0
2018-05-30,9340.0,9340.0,9305.0,9305.0,225.0,15.0
2018-05-31,9305.0,9305.0,9305.0,9305.0,0.0,0.0
2018-06-01,9355.0,9355.0,9355.0,9355.0,50.0,0.0
2018-06-04,9465.0,9465.0,9450.0,9450.0,95.0,9.0
2018-06-05,9465.0,9465.0,9465.0,9465.0,15.0,0.0
