date,open,high,low,close,diff,volume
2017-11-13,7025.0,7130.0,7025.0,7060.0,30.0,17791.0
2017-11-14,6990.0,7020.0,6975.0,6975.0,85.0,4492.0
2017-11-15,6855.0,6855.0,6635.0,6680.0,295.0,3699.0
2017-11-16,6680.0,6680.0,6655.0,6680.0,0.0,2264.0
2017-11-17,6665.0,6705.0,6655.0,6660.0,20.0,3513.0
2017-11-20,6785.0,6835.0,6785.0,6800.0,140.0,1698.0
2017-11-21,6705.0,6750.0,6700.0,6750.0,50.0,2800.0
2017-11-22,6750.0,6785.0,6740.0,6780.0,30.0,3415.0
2017-11-23,6835.0,6860.0,6835.0,6835.0,55.0,2800.0
2017-11-24,6880.0,6880.0,6835.0,6855.0,20.0,1255.0
2017-11-27,6850.0,6880.0,6835.0,6835.0,20.0,2317.0
2017-11-28,6730.0,6730.0,6665.0,6665.0,170.0,5059.0
2017-11-29,6780.0,6780.0,6730.0,6730.0,65.0,2530.0
2017-11-30,6795.0,6795.0,6745.0,6745.0,15.0,2637.0
2017-12-01,6930.0,6930.0,6895.0,6900.0,155.0,3956.0
2017-12-04,6960.0,7060.0,6960.0,7035.0,135.0,7146.0
2017-12-05,6970.0,7000.0,6950.0,6950.0,85.0,2502.0
2017-12-06,6945.0,6945.0,6890.0,6940.0,10.0,793.0
2017-12-07,6730.0,6730.0,6680.0,6700.0,240.0,2754.0
2017-12-08,6780.0,6785.0,6740.0,6785.0,85.0,4406.0
2017-12-11,6810.0,6835.0,6800.0,6800.0,15.0,6683.0
2017-12-12,6945.0,6945.0,6875.0,6895.0,95.0,11167.0
2017-12-13,6850.0,6850.0,6780.0,6785.0,110.0,6613.0
2017-12-14,6730.0,6770.0,6725.0,6730.0,55.0,2000.0
2017-12-15,6710.0,6715.0,6660.0,6705.0,25.0,1945.0
2017-12-18,6650.0,6650.0,6620.0,6645.0,60.0,429.0
2017-12-19,6655.0,6745.0,6655.0,6740.0,95.0,1254.0
2017-12-20,6785.0,6785.0,6745.0,6745.0,5.0,1726.0
2017-12-21,6850.0,6925.0,6850.0,6905.0,160.0,2711.0
2017-12-22,7045.0,7100.0,7025.0,7100.0,195.0,8279.0
2017-12-26,7110.0,7145.0,7110.0,7125.0,25.0,4996.0
2017-12-27,7250.0,7290.0,7240.0,7240.0,115.0,11187.0
2017-12-28,7275.0,7275.0,7210.0,7235.0,5.0,2544.0
2018-01-02,7110.0,7210.0,6950.0,7200.0,35.0,12457.0
2018-01-03,7310.0,7400.0,7100.0,7360.0,160.0,11938.0
2018-01-04,7380.0,7480.0,7380.0,7455.0,95.0,14170.0
2018-01-05,7455.0,7500.0,7455.0,7480.0,25.0,9424.0
2018-01-08,7500.0,7500.0,7465.0,7465.0,15.0,2899.0
2018-01-09,7475.0,7520.0,7475.0,7515.0,50.0,9330.0
2018-01-10,7520.0,7540.0,7520.0,7535.0,20.0,3443.0
2018-01-11,7455.0,7500.0,7435.0,7435.0,100.0,4988.0
2018-01-12,7620.0,7620.0,7545.0,7605.0,170.0,5578.0
2018-01-15,7645.0,7675.0,7645.0,7665.0,60.0,4466.0
2018-01-16,7665.0,7675.0,7660.0,7675.0,10.0,1705.0
2018-01-17,7625.0,7625.0,7320.0,7570.0,105.0,7769.0
2018-01-18,7625.0,7645.0,7595.0,7615.0,45.0,1327.0
2018-01-19,7555.0,7555.0,7510.0,7520.0,95.0,1746.0
