date,open,high,low,close,diff,volume
2017-11-15,33405.0,33420.0,33210.0,33270.0,190.0,1479192.0
2017-11-16,33320.0,33525.0,33255.0,33485.0,215.0,489411.0
2017-11-17,33615.0,33855.0,33475.0,33475.0,10.0,3728091.0
2017-11-20,33515.0,33570.0,33280.0,33320.0,155.0,3330764.0
2017-11-21,33440.0,33540.0,33340.0,33395.0,75.0,1074293.0
2017-11-22,33610.0,33765.0,33515.0,33600.0,205.0,5493256.0
2017-11-23,33635.0,33645.0,33480.0,33545.0,55.0,2370807.0
2017-11-24,33535.0,33600.0,33440.0,33600.0,55.0,1054729.0
2017-11-27,33615.0,33630.0,33010.0,33040.0,560.0,1313949.0
2017-11-28,33030.0,33210.0,32940.0,33140.0,100.0,1571289.0
2017-11-29,33180.0,33290.0,33080.0,33125.0,15.0,503459.0
2017-11-30,32900.0,33015.0,32540.0,32540.0,585.0,1320069.0
2017-12-01,32750.0,32750.0,32505.0,32565.0,25.0,1026819.0
2017-12-04,32710.0,32900.0,32555.0,32900.0,335.0,1190973.0
2017-12-05,32735.0,33080.0,32680.0,33010.0,110.0,2373851.0
2017-12-06,33005.0,33010.0,32530.0,32530.0,480.0,1309456.0
2017-12-07,32610.0,32625.0,32310.0,32425.0,105.0,1031120.0
2017-12-08,32585.0,32610.0,32410.0,32515.0,90.0,834611.0
2017-12-11,32555.0,32590.0,32410.0,32555.0,40.0,2451443.0
2017-12-12,32550.0,32560.0,32390.0,32460.0,95.0,4493567.0
2017-12-13,32495.0,32735.0,32410.0,32685.0,225.0,4610354.0
2017-12-14,32795.0,33180.0,32655.0,32655.0,30.0,3032709.0
2017-12-15,32890.0,32925.0,32630.0,32695.0,40.0,1582245.0
2017-12-18,32740.0,32795.0,32660.0,32735.0,40.0,1478233.0
2017-12-19,32840.0,33015.0,32670.0,32755.0,20.0,830607.0
2017-12-20,32685.0,32825.0,32655.0,32670.0,85.0,1964666.0
2017-12-21,32630.0,32640.0,32050.0,32050.0,620.0,2705792.0
2017-12-22,32125.0,32265.0,32035.0,32185.0,135.0,2647339.0
2017-12-26,32260.0,32460.0,32020.0,32020.0,165.0,3784216.0
2017-12-27,32120.0,32405.0,32100.0,32405.0,385.0,2066690.0
2017-12-28,32415.0,32855.0,32415.0,32855.0,450.0,1937890.0
2018-01-02,32930.0,33055.0,32860.0,32995.0,140.0,955381.0
2018-01-03,33155.0,33220.0,33045.0,33130.0,135.0,2477620.0
2018-01-04,33330.0,33340.0,32855.0,32880.0,250.0,1864927.0
2018-01-05,32955.0,33285.0,32955.0,33285.0,405.0,1156308.0
2018-01-08,33390.0,33580.0,33250.0,33510.0,225.0,702731.0
2018-01-09,33510.0,33675.0,33270.0,33395.0,115.0,1375380.0
2018-01-10,33495.0,33495.0,33130.0,33185.0,210.0,1829313.0
2018-01-11,33185.0,33210.0,32945.0,33015.0,170.0,1008139.0
2018-01-12,33190.0,33190.0,32850.0,33085.0,70.0,4822536.0
2018-01-15,33250.0,33320.0,33055.0,33165.0,80.0,661636.0
2018-01-16,33145.0,33460.0,33080.0,33420.0,255.0,873647.0
2018-01-17,33355.0,33415.0,33235.0,33325.0,95.0,1301467.0
2018-01-18,33500.0,33610.0,33290.0,33325.0,0.0,992067.0
2018-01-19,33360.0,33455.0,33305.0,33340.0,15.0,1232934.0
2018-01-22,33345.0,33345.0,32890.0,33030.0,310.0,1451707.0
2018-01-23,33180.0,33475.0,33140.0,33475.0,445.0,3779132.0
2018-01-24,33425.0,33660.0,33425.0,33510.0,35.0,1726231.0
2018-01-25,33445.0,33850.0,33440.0,33795.0,285.0,4573601.0
2018-01-26,33805.0,33925.0,33710.0,33925.0,130.0,1463274.0
2018-01-29,34100.0,34335.0,34100.0,34170.0,245.0,3994345.0
2018-01-30,34105.0,34145.0,33695.0,33695.0,415.0,2209666.0
2018-01-31,33555.0,34205.0,33555.0,33695.0,0.0,9704311.0
2018-02-01,33830.0,33915.0,33640.0,33700.0,5.0,2056179.0
2018-02-02,33650.0,33655.0,33015.0,33070.0,630.0,7485589.0
2018-02-05,32650.0,32795.0,32460.0,32730.0,340.0,5225756.0
2018-02-06,32050.0,32300.0,31650.0,32215.0,515.0,4912282.0
2018-02-07,32560.0,32645.0,31430.0,31430.0,785.0,2265377.0
2018-02-08,31440.0,31800.0,31350.0,31650.0,220.0,3719244.0
2018-02-09,30740.0,30985.0,30650.0,30845.0,805.0,2978131.0
2018-02-12,31005.0,31340.0,30885.0,31185.0,340.0,8868297.0
2018-02-13,31405.0,31810.0,31295.0,31460.0,275.0,2007395.0
2018-02-14,31645.0,31930.0,31645.0,31850.0,390.0,1281803.0
2018-02-19,32230.0,32280.0,31825.0,32040.0,190.0,7539248.0
2018-02-20,31915.0,31925.0,31590.0,31640.0,400.0,1242571.0
2018-02-21,31660.0,31870.0,31440.0,31805.0,165.0,1687350.0
2018-02-22,31615.0,31705.0,31475.0,31625.0,180.0,1631080.0
2018-02-23,31735.0,32090.0,31735.0,32090.0,465.0,1446617.0
2018-02-26,32215.0,32245.0,32015.0,32135.0,45.0,1576041.0
2018-02-27,32340.0,32475.0,32065.0,32075.0,60.0,1578884.0
2018-02-28,31965.0,32095.0,31655.0,31665.0,410.0,1750570.0
2018-03-02,31335.0,31400.0,31055.0,31225.0,440.0,1562317.0
2018-03-05,31200.0,31245.0,30810.0,30815.0,410.0,1592852.0
2018-03-06,31125.0,31460.0,31080.0,31460.0,645.0,1535658.0
2018-03-07,31630.0,31795.0,31275.0,31450.0,10.0,971071.0
2018-03-08,31725.0,31820.0,31495.0,31820.0,370.0,1201645.0
2018-03-09,31940.0,32430.0,31860.0,32150.0,330.0,1257879.0
2018-03-12,32465.0,32555.0,32335.0,32435.0,285.0,555463.0
2018-03-13,32440.0,32600.0,32390.0,32600.0,165.0,787572.0
2018-03-14,32365.0,32575.0,32365.0,32565.0,35.0,4753101.0
2018-03-15,32600.0,32710.0,32345.0,32665.0,100.0,1004083.0
2018-03-16,32660.0,32700.0,32395.0,32625.0,40.0,708039.0
2018-03-19,32620.0,32625.0,32340.0,32385.0,240.0,794208.0
2018-03-20,32200.0,32555.0,32175.0,32555.0,170.0,1059755.0
2018-03-21,32535.0,32650.0,32510.0,32570.0,15.0,412271.0
2018-03-22,32580.0,32865.0,32560.0,32685.0,115.0,1050901.0
2018-03-23,32025.0,32095.0,31530.0,31610.0,1075.0,3163307.0
2018-03-26,31590.0,31880.0,31360.0,31880.0,270.0,1798577.0
2018-03-27,32090.0,32115.0,31940.0,32035.0,155.0,2907366.0
2018-03-28,31640.0,31680.0,31425.0,31600.0,435.0,833567.0
2018-03-29,31675.0,31925.0,31550.0,31880.0,280.0,914178.0
2018-03-30,32115.0,32180.0,31955.0,31955.0,75.0,2420750.0
2018-04-02,31995.0,32195.0,31860.0,31905.0,50.0,331772.0
2018-04-03,31720.0,31825.0,31500.0,31825.0,80.0,632347.0
2018-04-04,31870.0,31875.0,31290.0,31325.0,500.0,1465577.0
2018-04-05,31565.0,31910.0,31505.0,31765.0,440.0,1166299.0
2018-04-06,31540.0,31690.0,31440.0,31610.0,155.0,683939.0
2018-04-09,31565.0,31875.0,31545.0,31805.0,195.0,1181717.0
2018-04-10,31690.0,31950.0,31445.0,31875.0,70.0,1619931.0
2018-04-11,31900.0,32000.0,31735.0,31750.0,125.0,5099571.0
2018-04-12,31870.0,31945.0,31760.0,31760.0,10.0,1717825.0
2018-04-13,31860.0,32005.0,31810.0,31955.0,195.0,2576721.0
2018-04-16,32165.0,32165.0,31895.0,32000.0,45.0,1606655.0
2018-04-17,32010.0,32110.0,31880.0,31935.0,65.0,3067042.0
2018-04-18,32140.0,32405.0,32130.0,32295.0,360.0,1724050.0
2018-04-19,32395.0,32535.0,32335.0,32450.0,155.0,2220034.0
2018-04-20,32300.0,32400.0,32225.0,32255.0,195.0,749008.0
2018-04-23,32200.0,32300.0,32135.0,32250.0,5.0,699624.0
2018-04-24,32275.0,32300.0,31915.0,32070.0,180.0,2783326.0
2018-04-25,31820.0,31900.0,31690.0,31875.0,195.0,631334.0
2018-04-26,31965.0,32365.0,31945.0,32235.0,360.0,1046175.0
2018-04-27,32140.0,32325.0,31995.0,32120.0,325.0,1427929.0
2018-04-30,32320.0,32320.0,32140.0,32265.0,145.0,1055907.0
2018-05-02,32300.0,32300.0,32030.0,32085.0,180.0,627933.0
2018-05-03,32005.0,32080.0,31870.0,31955.0,130.0,329226.0
2018-05-04,31990.0,32025.0,31730.0,31735.0,220.0,809975.0
2018-05-08,31870.0,31945.0,31545.0,31575.0,160.0,712143.0
2018-05-09,31670.0,31670.0,31300.0,31490.0,85.0,1682892.0
2018-05-10,31645.0,31745.0,31565.0,31715.0,225.0,1626282.0
2018-05-11,31810.0,32005.0,31810.0,31890.0,175.0,623239.0
2018-05-14,31955.0,31975.0,31770.0,31805.0,85.0,664820.0
2018-05-15,31790.0,31840.0,31495.0,31550.0,255.0,731268.0
2018-05-16,31440.0,31710.0,31400.0,31635.0,85.0,693468.0
2018-05-17,31745.0,31830.0,31500.0,31505.0,130.0,1173680.0
2018-05-18,31575.0,31625.0,31515.0,31595.0,90.0,1451971.0
2018-05-21,31675.0,31765.0,31400.0,31690.0,95.0,442978.0
2018-05-23,31635.0,31905.0,31625.0,31865.0,175.0,1429478.0
2018-05-24,31945.0,31950.0,31695.0,31800.0,65.0,927387.0
2018-05-25,31635.0,31910.0,31630.0,31835.0,35.0,1210906.0
2018-05-28,31970.0,32010.0,31885.0,31960.0,125.0,943033.0
2018-05-29,31925.0,31965.0,31665.0,31695.0,265.0,1468878.0
2018-05-30,31530.0,31540.0,30815.0,30955.0,740.0,3101734.0
2018-05-31,31145.0,31175.0,31000.0,31130.0,175.0,1254611.0
2018-06-01,31130.0,31415.0,31020.0,31305.0,175.0,1143547.0
2018-06-04,31360.0,31545.0,31335.0,31485.0,180.0,835220.0
2018-06-05,31515.0,31580.0,31285.0,31580.0,95.0,1940447.0
2018-06-07,31700.0,31940.0,31700.0,31835.0,255.0,1348615.0
2018-06-08,31765.0,31775.0,31485.0,31535.0,300.0,3093158.0
2018-06-11,31565.0,31800.0,31495.0,31780.0,245.0,665483.0
2018-06-12,31855.0,31920.0,31710.0,31745.0,35.0,996922.0
2018-06-14,31545.0,31550.0,31125.0,31135.0,610.0,911432.0
2018-06-15,31210.0,31250.0,30995.0,30995.0,140.0,991413.0
2018-06-18,31015.0,31015.0,30500.0,30635.0,360.0,1347631.0
2018-06-19,30550.0,30655.0,30160.0,30235.0,400.0,2179003.0
2018-06-20,30350.0,30645.0,30270.0,30455.0,220.0,2007818.0
2018-06-21,30440.0,30565.0,30190.0,30210.0,245.0,1464430.0
2018-06-22,29900.0,30435.0,29900.0,30435.0,225.0,2533715.0
2018-06-25,30435.0,30480.0,30125.0,30445.0,10.0,1691665.0
2018-06-26,30145.0,30450.0,30035.0,30355.0,90.0,1104195.0
2018-06-27,30300.0,30470.0,30260.0,30300.0,55.0,396171.0
2018-06-28,30180.0,30270.0,29925.0,29995.0,305.0,1987846.0
2018-06-29,30040.0,30150.0,29725.0,30065.0,70.0,1569856.0
2018-07-02,30065.0,30110.0,29410.0,29415.0,650.0,1958163.0
2018-07-03,29620.0,29620.0,29235.0,29445.0,30.0,1676525.0
2018-07-04,29430.0,29590.0,29330.0,29370.0,75.0,1778994.0
2018-07-05,29370.0,29490.0,29125.0,29300.0,70.0,1885272.0
2018-07-06,29290.0,29625.0,29160.0,29475.0,175.0,2216516.0
2018-07-09,29515.0,29820.0,29420.0,29715.0,240.0,1422476.0
2018-07-10,29825.0,29930.0,29735.0,29770.0,55.0,1557575.0
2018-07-11,29540.0,29665.0,29305.0,29590.0,180.0,3326608.0
2018-07-12,29650.0,29830.0,29535.0,29685.0,95.0,1280228.0
2018-07-13,29715.0,30070.0,29715.0,30000.0,315.0,1343801.0
2018-07-16,30000.0,30075.0,29855.0,29885.0,115.0,833096.0
2018-07-17,29890.0,29955.0,29710.0,29845.0,40.0,1285275.0
2018-07-18,30025.0,30140.0,29735.0,29775.0,70.0,1382089.0
2018-07-19,29890.0,29935.0,29675.0,29705.0,70.0,1379437.0
2018-07-20,29725.0,29885.0,29535.0,29840.0,135.0,1187911.0
2018-07-23,29830.0,29830.0,29550.0,29605.0,235.0,2320295.0
2018-07-24,29675.0,29750.0,29500.0,29695.0,90.0,1285453.0
2018-07-25,29760.0,29875.0,29605.0,29640.0,55.0,880785.0
2018-07-26,29825.0,29960.0,29680.0,29840.0,200.0,1325264.0
2018-07-27,29890.0,29925.0,29785.0,29925.0,85.0,807542.0
2018-07-30,29745.0,29840.0,29640.0,29755.0,70.0,1242887.0
2018-07-31,29740.0,29815.0,29670.0,29785.0,30.0,1039239.0
2018-08-01,29860.0,30025.0,29840.0,29905.0,120.0,830433.0
2018-08-02,29905.0,29905.0,29330.0,29370.0,535.0,1374871.0
2018-08-03,29465.0,29610.0,29370.0,29590.0,220.0,1347103.0
2018-08-06,29625.0,29775.0,29550.0,29560.0,30.0,3226872.0
2018-08-07,29630.0,29780.0,29475.0,29780.0,220.0,918715.0
2018-08-08,29875.0,29875.0,29730.0,29765.0,15.0,851382.0
2018-08-09,29760.0,29785.0,29625.0,29750.0,15.0,825231.0
2018-08-10,29675.0,29675.0,29355.0,29435.0,315.0,1076855.0
2018-08-13,29195.0,29255.0,28890.0,29035.0,400.0,849684.0
2018-08-14,29050.0,29210.0,29035.0,29165.0,130.0,1014531.0
2018-08-16,28800.0,28965.0,28615.0,28880.0,285.0,876405.0
2018-08-17,28855.0,28970.0,28820.0,28885.0,5.0,514014.0
2018-08-20,29000.0,29130.0,28880.0,28920.0,35.0,759467.0
2018-08-21,28915.0,29270.0,28850.0,29230.0,310.0,1081256.0
2018-08-22,29270.0,29405.0,29215.0,29330.0,100.0,1092031.0
2018-08-23,29460.0,29460.0,29290.0,29450.0,120.0,3166220.0
2018-08-24,29380.0,29635.0,29295.0,29575.0,125.0,1363686.0
2018-08-27,29670.0,29770.0,29580.0,29720.0,145.0,1140952.0
2018-08-28,29860.0,29930.0,29730.0,29745.0,25.0,2083549.0
2018-08-29,29785.0,29865.0,29730.0,29820.0,75.0,1220422.0
2018-08-30,29855.0,30020.0,29770.0,29845.0,25.0,1437165.0
2018-08-31,29730.0,29975.0,29655.0,29955.0,110.0,814629.0
2018-09-03,29940.0,29940.0,29740.0,29780.0,175.0,793451.0
2018-09-04,29800.0,29940.0,29725.0,29920.0,140.0,1506514.0
2018-09-05,29815.0,29870.0,29485.0,29545.0,375.0,833150.0
2018-09-06,29495.0,29620.0,29410.0,29480.0,65.0,1209557.0
2018-09-07,29290.0,29430.0,29115.0,29335.0,145.0,1340557.0
2018-09-10,29300.0,29445.0,29285.0,29400.0,65.0,888266.0
2018-09-11,29370.0,29500.0,29200.0,29290.0,110.0,1260073.0
2018-09-12,29305.0,29355.0,29140.0,29285.0,5.0,555545.0
2018-09-13,29190.0,29370.0,29190.0,29300.0,15.0,425373.0
2018-09-14,29535.0,29795.0,29535.0,29740.0,440.0,1441014.0
2018-09-17,29675.0,29690.0,29445.0,29535.0,205.0,975021.0
2018-09-18,29335.0,29680.0,29320.0,29670.0,135.0,1397780.0
2018-09-19,29780.0,29790.0,29575.0,29705.0,35.0,862794.0
2018-09-20,29765.0,30080.0,29750.0,29960.0,255.0,1835040.0
2018-09-21,29965.0,30110.0,29940.0,30110.0,150.0,1729016.0
2018-09-27,30055.0,30370.0,30015.0,30310.0,200.0,934879.0
2018-09-28,30365.0,30365.0,30110.0,30135.0,175.0,861828.0
2018-10-01,30260.0,30260.0,30010.0,30120.0,15.0,653496.0
2018-10-02,30100.0,30185.0,29735.0,29770.0,350.0,1381645.0
2018-10-04,29775.0,29775.0,29250.0,29290.0,480.0,1559803.0
2018-10-05,29265.0,29360.0,29065.0,29250.0,40.0,1555876.0
2018-10-08,29125.0,29335.0,29115.0,29115.0,135.0,805859.0
2018-10-10,29165.0,29165.0,28820.0,28920.0,195.0,1657451.0
2018-10-11,28225.0,28390.0,27710.0,27720.0,1200.0,2500049.0
2018-10-12,27720.0,28220.0,27685.0,27995.0,275.0,2433234.0
2018-10-15,27955.0,27990.0,27765.0,27840.0,155.0,1215407.0
2018-10-16,27960.0,28055.0,27730.0,27785.0,55.0,1519605.0
2018-10-17,28030.0,28295.0,28020.0,28115.0,330.0,1101847.0
2018-10-18,28020.0,28110.0,27855.0,27880.0,235.0,1564628.0
2018-10-19,27675.0,28020.0,27510.0,27985.0,105.0,941548.0
2018-10-22,27795.0,28125.0,27725.0,28035.0,50.0,1187278.0
2018-10-23,27820.0,27865.0,27220.0,27370.0,665.0,2073076.0
2018-10-24,27560.0,27560.0,27215.0,27255.0,115.0,1834891.0
2018-10-25,26650.0,26840.0,26440.0,26840.0,415.0,4305285.0
2018-10-26,26840.0,26855.0,26155.0,26405.0,435.0,3351910.0
2018-10-29,26510.0,26665.0,26135.0,26170.0,235.0,2862286.0
2018-10-30,25985.0,26495.0,25950.0,26260.0,190.0,2230649.0
2018-10-31,26360.0,26415.0,26115.0,26365.0,105.0,1416173.0
2018-11-01,26420.0,26715.0,26265.0,26265.0,100.0,1260449.0
2018-11-02,26640.0,27290.0,26570.0,27240.0,975.0,1461691.0
2018-11-05,27055.0,27055.0,26655.0,26975.0,265.0,1164702.0
2018-11-06,27130.0,27195.0,26860.0,27150.0,175.0,1308608.0
