date,open,high,low,close,diff,volume
2017-11-13,8560.0,8615.0,8475.0,8495.0,80.0,410771.0
2017-11-14,8520.0,8590.0,8520.0,8575.0,80.0,435566.0
2017-11-15,8520.0,8680.0,8510.0,8680.0,105.0,338819.0
2017-11-16,8730.0,8815.0,8695.0,8815.0,135.0,362144.0
2017-11-17,8805.0,8805.0,8620.0,8620.0,195.0,438597.0
2017-11-20,8670.0,8720.0,8630.0,8645.0,25.0,217379.0
2017-11-21,8670.0,8680.0,8570.0,8570.0,75.0,328934.0
2017-11-22,8600.0,8685.0,8590.0,8655.0,85.0,432728.0
2017-11-23,8700.0,8715.0,8650.0,8670.0,15.0,284613.0
2017-11-24,8670.0,8670.0,8605.0,8625.0,45.0,166544.0
2017-11-27,8645.0,8780.0,8645.0,8720.0,95.0,255625.0
2017-11-28,8725.0,8895.0,8695.0,8785.0,65.0,511268.0
2017-11-29,8825.0,8870.0,8770.0,8815.0,30.0,205013.0
2017-11-30,8910.0,8945.0,8815.0,8850.0,35.0,513218.0
2017-12-01,8890.0,8890.0,8605.0,8605.0,245.0,289058.0
2017-12-04,8670.0,8775.0,8665.0,8770.0,165.0,187440.0
2017-12-05,8780.0,8865.0,8775.0,8815.0,45.0,174466.0
2017-12-06,8850.0,8860.0,8800.0,8845.0,30.0,218632.0
2017-12-07,8845.0,8845.0,8725.0,8725.0,120.0,174738.0
2017-12-08,8730.0,8790.0,8675.0,8775.0,50.0,184727.0
2017-12-11,8780.0,8785.0,8700.0,8715.0,60.0,169100.0
2017-12-12,8720.0,8720.0,8655.0,8660.0,55.0,81522.0
2017-12-13,8680.0,8885.0,8680.0,8875.0,215.0,193384.0
2017-12-14,8890.0,9145.0,8875.0,9025.0,150.0,2177698.0
2017-12-15,9070.0,9110.0,9040.0,9095.0,70.0,496335.0
2017-12-18,9100.0,9140.0,9035.0,9085.0,10.0,274989.0
2017-12-19,9050.0,9160.0,9050.0,9095.0,10.0,507442.0
2017-12-20,9070.0,9200.0,9020.0,9195.0,100.0,1156931.0
2017-12-21,9205.0,9265.0,9165.0,9190.0,5.0,1399944.0
2017-12-22,9230.0,9295.0,9220.0,9230.0,40.0,1082248.0
2017-12-26,9265.0,9360.0,9260.0,9300.0,70.0,1581511.0
2017-12-27,9365.0,9385.0,9255.0,9365.0,65.0,784622.0
2017-12-28,9375.0,9375.0,9280.0,9355.0,10.0,314935.0
2018-01-02,9395.0,9415.0,9295.0,9395.0,40.0,676512.0
2018-01-03,9355.0,9450.0,9345.0,9445.0,50.0,819808.0
2018-01-04,9460.0,9465.0,9355.0,9380.0,65.0,1099068.0
2018-01-05,9410.0,9550.0,9410.0,9545.0,165.0,1171145.0
2018-01-08,9570.0,9810.0,9570.0,9805.0,260.0,1753823.0
2018-01-09,9855.0,9955.0,9840.0,9905.0,100.0,1518591.0
2018-01-10,9905.0,10010.0,9860.0,9875.0,30.0,946753.0
2018-01-11,9930.0,10000.0,9825.0,9965.0,90.0,457386.0
2018-01-12,10020.0,10110.0,10005.0,10040.0,75.0,831489.0
2018-01-15,10115.0,10125.0,9970.0,10005.0,35.0,621070.0
2018-01-16,10020.0,10020.0,9770.0,9825.0,180.0,542119.0
2018-01-17,9815.0,9900.0,9785.0,9890.0,65.0,292647.0
2018-01-18,9905.0,9970.0,9780.0,9795.0,95.0,256161.0
2018-01-19,9835.0,10020.0,9830.0,10000.0,205.0,538906.0
2018-01-22,10065.0,10120.0,9805.0,9830.0,170.0,410049.0
2018-01-23,9845.0,10095.0,9845.0,10095.0,265.0,436934.0
2018-01-24,10065.0,10080.0,9970.0,9995.0,100.0,248345.0
2018-01-25,9965.0,10015.0,9840.0,9890.0,105.0,348717.0
2018-01-26,9860.0,9900.0,9800.0,9885.0,5.0,230663.0
2018-01-29,9940.0,10025.0,9890.0,9895.0,10.0,259371.0
2018-01-30,9915.0,10050.0,9915.0,9945.0,50.0,375517.0
2018-01-31,9900.0,9960.0,9640.0,9945.0,0.0,234372.0
2018-02-01,9870.0,9930.0,9815.0,9865.0,80.0,683542.0
2018-02-02,9850.0,9920.0,9755.0,9880.0,15.0,588300.0
2018-02-05,9845.0,10090.0,9835.0,10045.0,165.0,500621.0
2018-02-06,9825.0,9910.0,9520.0,9625.0,420.0,472873.0
2018-02-07,9720.0,9740.0,9400.0,9400.0,225.0,312004.0
2018-02-08,9395.0,9525.0,9285.0,9355.0,45.0,260431.0
2018-02-09,9140.0,9235.0,9115.0,9150.0,205.0,154510.0
2018-02-12,9225.0,9495.0,9205.0,9485.0,335.0,177055.0
2018-02-13,9505.0,9595.0,9460.0,9465.0,20.0,130883.0
2018-02-14,9500.0,9535.0,9385.0,9440.0,25.0,120970.0
2018-02-19,9620.0,9700.0,9600.0,9695.0,255.0,186122.0
2018-02-20,9685.0,9700.0,9620.0,9635.0,60.0,126451.0
2018-02-21,9590.0,9625.0,9480.0,9590.0,45.0,77842.0
2018-02-22,9515.0,9590.0,9495.0,9560.0,30.0,122680.0
2018-02-23,9610.0,9695.0,9540.0,9685.0,125.0,83204.0
2018-02-26,9700.0,9725.0,9630.0,9640.0,45.0,130775.0
2018-02-27,9680.0,9745.0,9580.0,9580.0,60.0,130066.0
2018-02-28,9535.0,9575.0,9480.0,9530.0,50.0,202480.0
2018-03-02,9525.0,9535.0,9345.0,9400.0,130.0,127813.0
2018-03-05,9420.0,9490.0,9225.0,9225.0,175.0,138646.0
2018-03-06,9280.0,9335.0,9160.0,9185.0,40.0,175359.0
2018-03-07,9120.0,9145.0,9000.0,9025.0,160.0,213878.0
2018-03-08,9115.0,9170.0,8985.0,9130.0,105.0,187946.0
2018-03-09,9150.0,9185.0,9030.0,9135.0,5.0,163224.0
2018-03-12,9210.0,9435.0,9130.0,9410.0,275.0,317520.0
2018-03-13,9305.0,9305.0,9140.0,9205.0,205.0,578401.0
2018-03-14,9130.0,9170.0,9030.0,9085.0,120.0,327776.0
2018-03-15,9050.0,9120.0,8980.0,9085.0,0.0,236791.0
2018-03-16,9100.0,9220.0,9100.0,9200.0,115.0,225607.0
2018-03-19,9200.0,9245.0,9150.0,9245.0,45.0,143295.0
2018-03-20,9195.0,9235.0,9120.0,9225.0,20.0,166127.0
2018-03-21,9195.0,9290.0,9160.0,9235.0,10.0,160881.0
2018-03-22,9325.0,9395.0,9285.0,9385.0,150.0,336774.0
2018-03-23,9150.0,9155.0,9015.0,9065.0,320.0,364418.0
2018-03-26,9030.0,9110.0,8950.0,8990.0,75.0,200123.0
2018-03-27,9110.0,9180.0,9055.0,9090.0,100.0,175599.0
2018-03-28,9010.0,9010.0,8795.0,8840.0,250.0,294825.0
2018-03-29,8850.0,8895.0,8795.0,8890.0,50.0,249088.0
2018-03-30,8995.0,8995.0,8905.0,8905.0,15.0,101245.0
2018-04-02,8905.0,8950.0,8705.0,8730.0,175.0,464364.0
2018-04-03,8680.0,8680.0,8410.0,8495.0,235.0,363932.0
2018-04-04,8545.0,8545.0,8450.0,8470.0,25.0,187461.0
2018-04-05,8540.0,8580.0,8420.0,8520.0,50.0,133407.0
2018-04-06,8505.0,8565.0,8485.0,8510.0,10.0,82130.0
2018-04-09,8500.0,8500.0,8380.0,8480.0,30.0,156585.0
2018-04-10,8445.0,8690.0,8395.0,8675.0,195.0,205836.0
2018-04-11,8605.0,8710.0,8580.0,8650.0,25.0,153369.0
2018-04-12,8635.0,8805.0,8635.0,8735.0,85.0,197663.0
2018-04-13,8760.0,8940.0,8750.0,8830.0,95.0,289684.0
