date,069500,102110,102780,133690,148020,153130,182480,195930,196230,251350,261220,272560,278530,278540,292150,329750,360200,360750,367380,368590
2021-12-07,39630.0,39665.0,9815.0,84340.0,39765.0,103020.0,15860.0,14240.0,104710.0,20740.0,11025.0,102280.0,13015.0,12740.0,13595.0,10085.0,13820.0,13725.0,14470.0,14035.0
2021-12-08,39805.0,39830.0,9920.0,86415.0,39940.0,103025.0,16025.0,14600.0,104720.0,21260.0,11195.0,102280.0,13065.0,12790.0,13680.0,10070.0,14030.0,13930.0,14825.0,14385.0
2021-12-09,39925.0,39935.0,9880.0,86155.0,40100.0,103030.0,16160.0,14450.0,104730.0,21160.0,11390.0,102295.0,13120.0,12850.0,13825.0,10050.0,13980.0,13880.0,14785.0,14335.0
2021-12-10,39705.0,39755.0,9940.0,85500.0,39800.0,103045.0,15930.0,14285.0,104725.0,21140.0,11030.0,102300.0,13045.0,12780.0,13700.0,10100.0,13990.0,13875.0,14670.0,14225.0
2021-12-13,39735.0,39790.0,9895.0,86615.0,39885.0,103045.0,15930.0,14375.0,104745.0,21210.0,11370.0,102310.0,13050.0,12790.0,13670.0,10085.0,14130.0,14030.0,14860.0,14405.0
2021-12-14,39510.0,39560.0,9820.0,85340.0,39645.0,103060.0,16050.0,14230.0,104750.0,21010.0,11150.0,102325.0,12975.0,12745.0,13550.0,10110.0,14005.0,13920.0,14650.0,14200.0
2021-12-15,39520.0,39550.0,9855.0,84740.0,39650.0,103050.0,15885.0,14160.0,104755.0,20950.0,10925.0,102325.0,12970.0,12740.0,13570.0,10150.0,13960.0,13865.0,14545.0,14100.0
2021-12-16,39710.0,39760.0,9920.0,86815.0,39845.0,103065.0,16140.0,14455.0,104755.0,21330.0,11180.0,102340.0,13020.0,12775.0,13600.0,10125.0,14185.0,14090.0,14910.0,14455.0
